parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,dynamicProperties
6000-3,6000-3.3,point count,2.5,minute,2/6/15 7:52,Puerto Rico,PR,Adjuntas I,18.12071,-66.45397,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6000-3,6000-3.4,point count,2.5,minute,2/6/15 7:59,Puerto Rico,PR,Adjuntas I,18.12071,-66.45397,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6000-4,6000-4.1,point count,2.5,minute,2/6/15 8:10,Puerto Rico,PR,Adjuntas I,18.12075,-66.45516,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6000-4,6000-4.2,point count,2.5,minute,2/6/15 8:16,Puerto Rico,PR,Adjuntas I,18.12075,-66.45516,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6000-4,6000-4.3,point count,2.5,minute,2/6/15 8:23,Puerto Rico,PR,Adjuntas I,18.12075,-66.45516,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6000-4,6000-4.4,point count,2.5,minute,2/6/15 8:30,Puerto Rico,PR,Adjuntas I,18.12075,-66.45516,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6000-5,6000-5.1,point count,2.5,minute,2/6/15 8:43,Puerto Rico,PR,Adjuntas I,18.12156,-66.45748,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6000-5,6000-5.2,point count,2.5,minute,2/6/15 8:49,Puerto Rico,PR,Adjuntas I,18.12156,-66.45748,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6000-5,6000-5.3,point count,2.5,minute,2/6/15 8:55,Puerto Rico,PR,Adjuntas I,18.12156,-66.45748,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6000-5,6000-5.4,point count,2.5,minute,2/6/15 9:01,Puerto Rico,PR,Adjuntas I,18.12156,-66.45748,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-1,6204-1.1,point count,2.5,minute,3/29/15 6:25,Puerto Rico,PR,Ciales II,18.19369,-66.52026,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-1,6204-1.2,point count,2.5,minute,3/29/15 6:33,Puerto Rico,PR,Ciales II,18.19369,-66.52026,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-1,6204-1.3,point count,2.5,minute,3/29/15 6:38,Puerto Rico,PR,Ciales II,18.19369,-66.52026,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-1,6204-1.4,point count,2.5,minute,3/29/15 6:43,Puerto Rico,PR,Ciales II,18.19369,-66.52026,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-2,6204-2.1,point count,2.5,minute,3/29/15 6:55,Puerto Rico,PR,Ciales II,18.19339,-66.52113,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-2,6204-2.2,point count,2.5,minute,3/29/15 7:00,Puerto Rico,PR,Ciales II,18.19339,-66.52113,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-2,6204-2.3,point count,2.5,minute,3/29/15 7:05,Puerto Rico,PR,Ciales II,18.19339,-66.52113,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-2,6204-2.4,point count,2.5,minute,3/29/15 7:10,Puerto Rico,PR,Ciales II,18.19339,-66.52113,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-3,6204-3.1,point count,2.5,minute,3/29/15 7:26,Puerto Rico,PR,Ciales II,18.1925,-66.52352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-3,6204-3.2,point count,2.5,minute,3/29/15 7:31,Puerto Rico,PR,Ciales II,18.1925,-66.52352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-3,6204-3.3,point count,2.5,minute,3/29/15 7:36,Puerto Rico,PR,Ciales II,18.1925,-66.52352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-3,6204-3.4,point count,2.5,minute,3/29/15 7:40,Puerto Rico,PR,Ciales II,18.1925,-66.52352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-4,6204-4.1,point count,2.5,minute,3/29/15 7:54,Puerto Rico,PR,Ciales II,18.19161,-66.52292,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-4,6204-4.2,point count,2.5,minute,3/29/15 7:58,Puerto Rico,PR,Ciales II,18.19161,-66.52292,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-4,6204-4.3,point count,2.5,minute,3/29/15 8:03,Puerto Rico,PR,Ciales II,18.19161,-66.52292,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-4,6204-4.4,point count,2.5,minute,3/29/15 8:09,Puerto Rico,PR,Ciales II,18.19161,-66.52292,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-5,6204-5.1,point count,2.5,minute,3/29/15 8:25,Puerto Rico,PR,Ciales II,18.19137,-66.52792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-5,6204-5.2,point count,2.5,minute,3/29/15 8:30,Puerto Rico,PR,Ciales II,18.19137,-66.52792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6204-5,6204-5.3,point count,2.5,minute,3/29/15 8:34,Puerto Rico,PR,Ciales II,18.19137,-66.52792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6204-5,6204-5.4,point count,2.5,minute,3/29/15 8:39,Puerto Rico,PR,Ciales II,18.19137,-66.52792,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-1,6212-1.1,point count,2.5,minute,2/27/15 6:47,Puerto Rico,PR,Orocovis VI,18.18741,-66.45708,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-1,6212-1.2,point count,2.5,minute,2/27/15 6:53,Puerto Rico,PR,Orocovis VI,18.18741,-66.45708,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-1,6212-1.3,point count,2.5,minute,2/27/15 6:58,Puerto Rico,PR,Orocovis VI,18.18741,-66.45708,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-1,6212-1.4,point count,2.5,minute,2/27/15 7:03,Puerto Rico,PR,Orocovis VI,18.18741,-66.45708,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-2,6212-2.1,point count,2.5,minute,2/27/15 7:23,Puerto Rico,PR,Orocovis VI,18.18882,-66.45773,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-2,6212-2.2,point count,2.5,minute,2/27/15 7:29,Puerto Rico,PR,Orocovis VI,18.18882,-66.45773,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-2,6212-2.3,point count,2.5,minute,2/27/15 7:35,Puerto Rico,PR,Orocovis VI,18.18882,-66.45773,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-2,6212-2.4,point count,2.5,minute,2/27/15 7:39,Puerto Rico,PR,Orocovis VI,18.18882,-66.45773,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-3,6212-3.1,point count,2.5,minute,2/27/15 7:54,Puerto Rico,PR,Orocovis VI,18.19073,-66.45789,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-3,6212-3.2,point count,2.5,minute,2/27/15 8:00,Puerto Rico,PR,Orocovis VI,18.19073,-66.45789,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-3,6212-3.3,point count,2.5,minute,2/27/15 8:05,Puerto Rico,PR,Orocovis VI,18.19073,-66.45789,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-3,6212-3.4,point count,2.5,minute,2/27/15 8:12,Puerto Rico,PR,Orocovis VI,18.19073,-66.45789,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-4,6212-4.1,point count,2.5,minute,2/27/15 8:32,Puerto Rico,PR,Orocovis VI,18.19233,-66.4572,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-4,6212-4.2,point count,2.5,minute,2/27/15 8:36,Puerto Rico,PR,Orocovis VI,18.19233,-66.4572,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-4,6212-4.3,point count,2.5,minute,2/27/15 8:41,Puerto Rico,PR,Orocovis VI,18.19233,-66.4572,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-4,6212-4.4,point count,2.5,minute,2/27/15 8:48,Puerto Rico,PR,Orocovis VI,18.19233,-66.4572,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-5,6212-5.1,point count,2.5,minute,2/27/15 9:00,Puerto Rico,PR,Orocovis VI,18.19447,-66.45763,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-5,6212-5.2,point count,2.5,minute,2/27/15 9:06,Puerto Rico,PR,Orocovis VI,18.19447,-66.45763,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6212-5,6212-5.3,point count,2.5,minute,2/27/15 9:11,Puerto Rico,PR,Orocovis VI,18.19447,-66.45763,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6212-5,6212-5.4,point count,2.5,minute,2/27/15 9:16,Puerto Rico,PR,Orocovis VI,18.19447,-66.45763,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-1,6383-1.1,point count,2.5,minute,2/26/15 6:43,Puerto Rico,PR,Orocovis IV,18.17909,-66.49001,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-1,6383-1.2,point count,2.5,minute,2/26/15 6:51,Puerto Rico,PR,Orocovis IV,18.17909,-66.49001,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-1,6383-1.3,point count,2.5,minute,2/26/15 6:55,Puerto Rico,PR,Orocovis IV,18.17909,-66.49001,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-1,6383-1.4,point count,2.5,minute,2/26/15 6:59,Puerto Rico,PR,Orocovis IV,18.17909,-66.49001,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-2,6383-2.1,point count,2.5,minute,2/26/15 7:18,Puerto Rico,PR,Orocovis IV,18.17905,-66.49189,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-2,6383-2.2,point count,2.5,minute,2/26/15 7:27,Puerto Rico,PR,Orocovis IV,18.17905,-66.49189,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-2,6383-2.3,point count,2.5,minute,2/26/15 7:32,Puerto Rico,PR,Orocovis IV,18.17905,-66.49189,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-2,6383-2.4,point count,2.5,minute,2/26/15 7:39,Puerto Rico,PR,Orocovis IV,18.17905,-66.49189,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-3,6383-3.1,point count,2.5,minute,2/26/15 8:02,Puerto Rico,PR,Orocovis IV,18.18102,-66.48973,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-3,6383-3.2,point count,2.5,minute,2/26/15 8:09,Puerto Rico,PR,Orocovis IV,18.18102,-66.48973,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-3,6383-3.3,point count,2.5,minute,2/26/15 8:13,Puerto Rico,PR,Orocovis IV,18.18102,-66.48973,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-3,6383-3.4,point count,2.5,minute,2/26/15 8:22,Puerto Rico,PR,Orocovis IV,18.18102,-66.48973,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-4,6383-4.1,point count,2.5,minute,2/26/15 8:43,Puerto Rico,PR,Orocovis IV,18.18164,-66.48816,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-4,6383-4.2,point count,2.5,minute,2/26/15 8:49,Puerto Rico,PR,Orocovis IV,18.18164,-66.48816,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-4,6383-4.3,point count,2.5,minute,2/26/15 8:59,Puerto Rico,PR,Orocovis IV,18.18164,-66.48816,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-4,6383-4.4,point count,2.5,minute,2/26/15 9:04,Puerto Rico,PR,Orocovis IV,18.18164,-66.48816,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-5,6383-5.1,point count,2.5,minute,2/26/15 9:21,Puerto Rico,PR,Orocovis IV,18.18135,-66.48605,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-5,6383-5.2,point count,2.5,minute,2/26/15 9:27,Puerto Rico,PR,Orocovis IV,18.18135,-66.48605,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6383-5,6383-5.3,point count,2.5,minute,2/26/15 9:33,Puerto Rico,PR,Orocovis IV,18.18135,-66.48605,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6383-5,6383-5.4,point count,2.5,minute,2/26/15 9:39,Puerto Rico,PR,Orocovis IV,18.18135,-66.48605,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-1,6384-1.1,point count,2.5,minute,2/27/15 6:55,Puerto Rico,PR,Orocovis V,18.18084,-66.48521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-1,6384-1.2,point count,2.5,minute,2/27/15 7:00,Puerto Rico,PR,Orocovis V,18.18084,-66.48521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-1,6384-1.3,point count,2.5,minute,2/27/15 7:04,Puerto Rico,PR,Orocovis V,18.18084,-66.48521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-1,6384-1.4,point count,2.5,minute,2/27/15 7:10,Puerto Rico,PR,Orocovis V,18.18084,-66.48521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-2,6384-2.1,point count,2.5,minute,2/27/15 7:15,Puerto Rico,PR,Orocovis V,18.18217,-66.48511,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-2,6384-2.2,point count,2.5,minute,2/27/15 7:20,Puerto Rico,PR,Orocovis V,18.18217,-66.48511,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-2,6384-2.3,point count,2.5,minute,2/27/15 7:23,Puerto Rico,PR,Orocovis V,18.18217,-66.48511,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-2,6384-2.4,point count,2.5,minute,2/27/15 7:27,Puerto Rico,PR,Orocovis V,18.18217,-66.48511,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-3,6384-3.1,point count,2.5,minute,2/27/15 7:33,Puerto Rico,PR,Orocovis V,18.18252,-66.48352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-3,6384-3.2,point count,2.5,minute,2/27/15 7:37,Puerto Rico,PR,Orocovis V,18.18252,-66.48352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-3,6384-3.3,point count,2.5,minute,2/27/15 7:42,Puerto Rico,PR,Orocovis V,18.18252,-66.48352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-3,6384-3.4,point count,2.5,minute,2/27/15 7:47,Puerto Rico,PR,Orocovis V,18.18252,-66.48352,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-4,6384-4.1,point count,2.5,minute,2/27/15 7:53,Puerto Rico,PR,Orocovis V,18.18366,-66.48174,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-4,6384-4.2,point count,2.5,minute,2/27/15 7:57,Puerto Rico,PR,Orocovis V,18.18366,-66.48174,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-4,6384-4.3,point count,2.5,minute,2/27/15 8:02,Puerto Rico,PR,Orocovis V,18.18366,-66.48174,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-4,6384-4.4,point count,2.5,minute,2/27/15 8:07,Puerto Rico,PR,Orocovis V,18.18366,-66.48174,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-5,6384-5.1,point count,2.5,minute,2/27/15 8:15,Puerto Rico,PR,Orocovis V,18.18527,-66.48172,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-5,6384-5.2,point count,2.5,minute,2/27/15 8:19,Puerto Rico,PR,Orocovis V,18.18527,-66.48172,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6384-5,6384-5.3,point count,2.5,minute,2/27/15 8:23,Puerto Rico,PR,Orocovis V,18.18527,-66.48172,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6384-5,6384-5.4,point count,2.5,minute,2/27/15 8:26,Puerto Rico,PR,Orocovis V,18.18527,-66.48172,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-1,6556-1.1,point count,2.5,minute,2/26/15 6:44,Puerto Rico,PR,Orocovis III,18.17263,-66.48783,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-1,6556-1.2,point count,2.5,minute,2/26/15 6:49,Puerto Rico,PR,Orocovis III,18.17263,-66.48783,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-1,6556-1.3,point count,2.5,minute,2/26/15 6:53,Puerto Rico,PR,Orocovis III,18.17263,-66.48783,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-1,6556-1.4,point count,2.5,minute,2/26/15 6:56,Puerto Rico,PR,Orocovis III,18.17263,-66.48783,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-2,6556-2.1,point count,2.5,minute,2/26/15 7:16,Puerto Rico,PR,Orocovis III,18.17776,-66.487,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-2,6556-2.2,point count,2.5,minute,2/26/15 7:22,Puerto Rico,PR,Orocovis III,18.17776,-66.487,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-2,6556-2.3,point count,2.5,minute,2/26/15 7:25,Puerto Rico,PR,Orocovis III,18.17776,-66.487,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-2,6556-2.4,point count,2.5,minute,2/26/15 7:30,Puerto Rico,PR,Orocovis III,18.17776,-66.487,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-3,6556-3.1,point count,2.5,minute,2/26/15 7:57,Puerto Rico,PR,Orocovis III,18.17097,-66.48731,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-3,6556-3.2,point count,2.5,minute,2/26/15 8:02,Puerto Rico,PR,Orocovis III,18.17097,-66.48731,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-3,6556-3.3,point count,2.5,minute,2/26/15 8:08,Puerto Rico,PR,Orocovis III,18.17097,-66.48731,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-3,6556-3.4,point count,2.5,minute,2/26/15 8:13,Puerto Rico,PR,Orocovis III,18.17097,-66.48731,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-4,6556-4.1,point count,2.5,minute,2/26/15 8:22,Puerto Rico,PR,Orocovis III,18.17248,-66.48896,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-4,6556-4.2,point count,2.5,minute,2/26/15 8:26,Puerto Rico,PR,Orocovis III,18.17248,-66.48896,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-4,6556-4.3,point count,2.5,minute,2/26/15 8:31,Puerto Rico,PR,Orocovis III,18.17248,-66.48896,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-4,6556-4.4,point count,2.5,minute,2/26/15 8:35,Puerto Rico,PR,Orocovis III,18.17248,-66.48896,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-5,6556-5.1,point count,2.5,minute,2/26/15 9:03,Puerto Rico,PR,Orocovis III,18.17408,-66.49159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-5,6556-5.2,point count,2.5,minute,2/26/15 9:08,Puerto Rico,PR,Orocovis III,18.17408,-66.49159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6556-5,6556-5.3,point count,2.5,minute,2/26/15 9:12,Puerto Rico,PR,Orocovis III,18.17408,-66.49159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6556-5,6556-5.4,point count,2.5,minute,NA,Puerto Rico,PR,Orocovis III,18.17408,-66.49159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-1,6562-1.1,point count,2.5,minute,3/6/15 7:13,Puerto Rico,PR,Orocovis VII,18.17399,-66.43746,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-1,6562-1.2,point count,2.5,minute,3/6/15 7:19,Puerto Rico,PR,Orocovis VII,18.17399,-66.43746,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-1,6562-1.3,point count,2.5,minute,3/6/15 7:26,Puerto Rico,PR,Orocovis VII,18.17399,-66.43746,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-1,6562-1.4,point count,2.5,minute,3/6/15 7:30,Puerto Rico,PR,Orocovis VII,18.17399,-66.43746,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-2,6562-2.1,point count,2.5,minute,3/6/15 7:45,Puerto Rico,PR,Orocovis VII,18.17305,-66.43948,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-2,6562-2.2,point count,2.5,minute,3/6/15 7:52,Puerto Rico,PR,Orocovis VII,18.17305,-66.43948,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-2,6562-2.3,point count,2.5,minute,3/6/15 7:56,Puerto Rico,PR,Orocovis VII,18.17305,-66.43948,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-2,6562-2.4,point count,2.5,minute,3/6/15 8:03,Puerto Rico,PR,Orocovis VII,18.17305,-66.43948,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-3,6562-3.1,point count,2.5,minute,3/6/15 8:46,Puerto Rico,PR,Orocovis VII,18.17078,-66.44067,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-3,6562-3.2,point count,2.5,minute,3/6/15 8:52,Puerto Rico,PR,Orocovis VII,18.17078,-66.44067,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-3,6562-3.3,point count,2.5,minute,3/6/15 8:57,Puerto Rico,PR,Orocovis VII,18.17078,-66.44067,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-3,6562-3.4,point count,2.5,minute,3/6/15 9:01,Puerto Rico,PR,Orocovis VII,18.17078,-66.44067,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-4,6562-4.1,point count,2.5,minute,3/6/15 9:17,Puerto Rico,PR,Orocovis VII,18.17119,-66.44295,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-4,6562-4.2,point count,2.5,minute,3/6/15 9:21,Puerto Rico,PR,Orocovis VII,18.17119,-66.44295,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-4,6562-4.3,point count,2.5,minute,3/6/15 9:26,Puerto Rico,PR,Orocovis VII,18.17119,-66.44295,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-4,6562-4.4,point count,2.5,minute,3/6/15 9:32,Puerto Rico,PR,Orocovis VII,18.17119,-66.44295,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-5,6562-5.1,point count,2.5,minute,3/6/15 9:45,Puerto Rico,PR,Orocovis VII,18.17846,-66.44461,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-5,6562-5.2,point count,2.5,minute,3/6/15 9:53,Puerto Rico,PR,Orocovis VII,18.17846,-66.44461,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6562-5,6562-5.3,point count,2.5,minute,3/6/15 9:57,Puerto Rico,PR,Orocovis VII,18.17846,-66.44461,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6562-5,6562-5.4,point count,2.5,minute,3/6/15 10:03,Puerto Rico,PR,Orocovis VII,18.17846,-66.44461,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-1,6564-1.1,point count,2.5,minute,3/7/15 7:12,Puerto Rico,PR,Orocovis VIII,18.17997,-66.42445,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-1,6564-1.2,point count,2.5,minute,3/7/15 7:17,Puerto Rico,PR,Orocovis VIII,18.17997,-66.42445,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-1,6564-1.3,point count,2.5,minute,3/7/15 7:22,Puerto Rico,PR,Orocovis VIII,18.17997,-66.42445,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-1,6564-1.4,point count,2.5,minute,3/7/15 7:26,Puerto Rico,PR,Orocovis VIII,18.17997,-66.42445,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-2,6564-2.1,point count,2.5,minute,3/7/15 7:56,Puerto Rico,PR,Orocovis VIII,18.17632,-66.42483,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-2,6564-2.2,point count,2.5,minute,3/7/15 8:01,Puerto Rico,PR,Orocovis VIII,18.17632,-66.42483,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-2,6564-2.3,point count,2.5,minute,3/7/15 8:07,Puerto Rico,PR,Orocovis VIII,18.17632,-66.42483,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-2,6564-2.4,point count,2.5,minute,3/7/15 8:12,Puerto Rico,PR,Orocovis VIII,18.17632,-66.42483,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6564-3,6564-3.1,point count,2.5,minute,3/7/15 8:32,Puerto Rico,PR,Orocovis VIII,18.17583,-66.42419,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6564-3,6564-3.2,point count,2.5,minute,3/7/15 8:38,Puerto Rico,PR,Orocovis VIII,18.17583,-66.42419,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
