Site,Point.ID,Date,Survey.number,Species,Species.code,Count,Distance,Distance.cat,Detection.mode
Arecibo,1342-3,2/2/15,2,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Arecibo,1342-4,2/2/15,4,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Arecibo,1342-4,2/2/15,4,Coccyzus vieilloti,PRLC,1,0-10,1,Sight (Visto)
Arecibo,1342-5,2/2/15,4,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Arecibo,1342-5,2/2/15,2,Anthracothorax viridis,GMAG,2,0-10,1,Sight (Visto)
Arecibo,1342-1,2/2/15,1,Tyrannus dominicensis,GRAK,1,0-10,1,Sound (Canto)
Arecibo,1342-2,2/2/15,2,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Arecibo,1342-2,2/2/15,3,Coereba flaveola,BANA,3,0-10,1,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Coereba flaveola,BANA,2,0-10,1,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Coccyzus vieilloti,PRLC,1,0-10,1,Sound (Canto)
Arecibo,1342-4,2/2/15,1,Molothrus bonariensis,SHCO,1,0-10,1,Sound (Canto)
Arecibo,1342-4,2/2/15,2,Molothrus bonariensis,SHCO,1,0-10,1,Sound (Canto)
Arecibo,1342-5,2/2/15,4,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Arecibo,1342-5,2/2/15,4,Crotophaga ani,SBAN,2,26-50,3,Sight (Visto)
Arecibo,1342-1,2/2/15,1,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,3,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,1,Columbina passerina,COGD,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,3,Quiscalus niger,GAGR,2,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,4,Tyrannus dominicensis,GRAK,2,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,4,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,3,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,1,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,3,Molothrus bonariensis,SHCO,1,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,1,Zenaida asiatica,WWDO,2,26-50,3,Sound (Canto)
Arecibo,1342-1,2/2/15,3,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,1,Geotrygon chrysia,KWQD,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Geotrygon chrysia,KWQD,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Contopus latirostris,LAPE,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,2,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,3,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,4,Coccyzus vieilloti,PRLC,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,2,Vireo latimeri,PRVI,2,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,3,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Arecibo,1342-2,2/2/15,1,Crotophaga ani,SBAN,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,2,Setophaga adelaidae,ADWA,2,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,2,Columbina passerina,COGD,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,3,Columbina passerina,COGD,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,4,Columbina passerina,COGD,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,3,Mimus polyglottos,NOMO,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,4,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,1,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,2,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,3,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,3,Crotophaga ani,SBAN,1,26-50,3,Sound (Canto)
Arecibo,1342-3,2/2/15,1,Zenaida asiatica,WWDO,2,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,1,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,2,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,3,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,3,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Coccyzus vieilloti,PRLC,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,1,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,2,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-4,2/2/15,4,Tiaris olivaceus,YFGR,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,4,Setophaga adelaidae,ADWA,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,1,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,4,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,2,Myiarchus antillarum,PRFL,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,2,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,3,Vireo latimeri,PRVI,2,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,4,Vireo latimeri,PRVI,1,26-50,3,Sound (Canto)
Arecibo,1342-5,2/2/15,1,Turdus plumbeus,RLTH,1,26-50,3,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-2,2/24/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-2,2/24/15,1,Passer domesticus,HOSP,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-3,2/24/15,3,Euphonia musica,ANEU,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-3,2/24/15,3,Setophaga americana,NOPA,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-4,2/24/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-4,2/24/15,1,Vireo altiloquus,BWVI,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-5,2/24/15,3,Tyrannus dominicensis,GRAK,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Coccyzus minor,MACU,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-1,2/24/15,1,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Megascops nudipes,PRSO,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-3,2/24/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,1,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,2,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,2,Setophaga americana,NOPA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Setophaga americana,NOPA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,2,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,1,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Coccyzus minor,MACU,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Tyrannus dominicensis,GRAK,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Falco sparverius,AMKE,1,25-Nov,2,Sight (Visto)
Barranquitas I,6746-3,2/24/15,1,Zenaida asiatica,WWDO,1,>50,4,Sight (Visto)
Barranquitas I,6746-1,2/24/15,1,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Tyrannus dominicensis,GRAK,2,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Tyrannus dominicensis,GRAK,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Tyrannus dominicensis,GRAK,2,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Tyrannus dominicensis,GRAK,2,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Passer domesticus,HOSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Passer domesticus,HOSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Coccyzus minor,MACU,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Megascops nudipes,PRSO,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Megascops nudipes,PRSO,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Molothrus bonariensis,SHCO,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Zenaida asiatica,WWDO,2,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Zenaida aurita,ZEND,1,>50,4,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Zenaida aurita,ZEND,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Quiscalus niger,GAGR,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Tyrannus dominicensis,GRAK,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Tyrannus dominicensis,GRAK,3,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Passer domesticus,HOSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Passer domesticus,HOSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Tyrannus caudifasciatus,LOKI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Tyrannus caudifasciatus,LOKI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Icterus portoricensis,PROR,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Icterus portoricensis,PROR,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Crotophaga ani,SBAN,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Zenaida asiatica,WWDO,3,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Zenaida asiatica,WWDO,2,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,3,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Zenaida asiatica,WWDO,3,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,2,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Coccyzus minor,MACU,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,2,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,4,Loxigilla portoricensis,PRBU,2,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,1,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,2,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-3,2/24/15,3,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,1,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,2,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Quiscalus niger,GAGR,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Icterus portoricensis,PROR,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Icterus portoricensis,PROR,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,2,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,4,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-4,2/24/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,2,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,2,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Icterus portoricensis,PROR,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,1,Melanerpes portoricensis,PRWO,2,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,2,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,3,Zenaida asiatica,WWDO,2,>50,4,Sound (Canto)
Barranquitas I,6746-5,2/24/15,4,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Barranquitas I,6746-2,2/24/15,1,Coereba flaveola,BANA,2,0-10,1,Sight (Visto)
Barranquitas I,6746-2,2/24/15,2,Coereba flaveola,BANA,2,0-10,1,Sight (Visto)
Barranquitas I,6746-2,2/24/15,3,Coereba flaveola,BANA,2,0-10,1,Sight (Visto)
Barranquitas I,6746-2,2/24/15,4,Coereba flaveola,BANA,3,0-10,1,Sight (Visto)
Barranquitas I,6746-3,2/24/15,4,Euphonia musica,ANEU,1,0-10,1,Sight (Visto)
Barranquitas I,6746-3,2/24/15,1,Vireo altiloquus,BWVI,1,0-10,1,Sight (Visto)
Barranquitas I,6746-4,2/24/15,2,Todus mexicanus,PRTO,2,0-10,1,Sight (Visto)
Barranquitas I,6746-2,2/24/15,1,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Barranquitas I,6746-1,2/24/15,3,Estrilda melpoda,OCHW,5,26-50,3,Sight (Visto)
Barranquitas I,6746-1,2/24/15,4,Estrilda melpoda,OCHW,6,26-50,3,Sight (Visto)
Barranquitas I,6746-2,2/24/15,1,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Barranquitas I,6746-2,2/24/15,2,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Barranquitas I,6746-2,2/24/15,3,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Barranquitas I,6746-2,2/24/15,4,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Barranquitas I,6746-3,2/24/15,2,Euphonia musica,ANEU,2,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,3,Coereba flaveola,BANA,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Quiscalus niger,GAGR,2,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,2,Quiscalus niger,GAGR,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,3,Mimus polyglottos,NOMO,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Mimus polyglottos,NOMO,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Setophaga americana,NOPA,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Estrilda melpoda,OCHW,9,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Estrilda melpoda,OCHW,6,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,2,Estrilda melpoda,OCHW,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Estrilda melpoda,OCHW,9,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,4,Estrilda melpoda,OCHW,6,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sight (Visto)
Barranquitas I,6746-5,2/24/15,1,Zenaida asiatica,WWDO,1,26-50,3,Sight (Visto)
Barranquitas I,6746-1,2/24/15,3,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Coereba flaveola,BANA,3,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Quiscalus niger,GAGR,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,1,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,3,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Barranquitas I,6746-1,2/24/15,2,Tiaris olivaceus,YFGR,1,26-50,3,Sound (Canto)
Barranquitas I,6746-2,2/24/15,2,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Barranquitas I,6746-2,2/24/15,4,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
