parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,decimalLatitude,decimalLongitude,eventDate,samplingProtocol,sampleSizeValue,sampleSizeUnit,country,countryCode,geodeticDatum,dynamicProperties,,,,,,,,
6000-3,6000-3.1,6000-3.1-8,1,1,individuals,Coccyzus vieilloti,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-9,2,2,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-1,1,1,individuals,Tiaris bicolor,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-3,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-4,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-5,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-6,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-7,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-8,2,2,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-9,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-10,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-11,1,1,individuals,Contopus latirostris,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-12,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-13,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-2,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-4,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-5,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-6,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-7,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-8,1,1,individuals,Chlorostilbon maugaeus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-9,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-10,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-11,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-12,2,2,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-13,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-2,1,1,individuals,Setophaga americana,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-4,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-5,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-6,2,2,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-7,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-8,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-9,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-10,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-11,1,1,individuals,Coccyzus vieilloti,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-12,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12071,-66.45397,2/6/15 7:59,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-2,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-4,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-5,2,2,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-6,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-7,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-8,3,3,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-9,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-10,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:10,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:16,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-2,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:16,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-3,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:16,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-4,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:16,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-1,4,4,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-2,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-3,2,2,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-4,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-5,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-6,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-7,2,2,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-8,1,1,individuals,Setophaga caerulescens,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-9,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-10,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-11,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-12,2,2,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:23,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-1,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-2,3,3,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-3,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-4,1,1,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-5,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-6,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-7,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.4,6000-4.4-8,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12075,-66.45516,2/6/15 8:30,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-1,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-2,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-3,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-4,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-5,1,1,individuals,Coccyzus vieilloti,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-6,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-7,2,2,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-8,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-9,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-10,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.1,6000-5.1-11,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-1,1,1,individuals,Megascops nudipes,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-2,3,3,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-5,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-6,2,2,individuals,Coccyzus vieilloti,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-7,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-8,2,2,individuals,Melanerpes portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-9,2,2,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-10,3,3,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-11,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-12,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-13,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-14,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-15,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.2,6000-5.2-16,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-5,6000-5.3,6000-5.3-1,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.12156,-66.45748,2/6/15 8:55,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
